布局,分布,线程,存储,轮次,种子,键数,操作数,每秒操作,P50纳秒,P95纳秒,P99纳秒,读取操作数,读取P99纳秒,读取挂起数,写入操作数,写入P99纳秒,写入挂起数,RMW操作数,RMWP99纳秒,RMW挂起数,删除操作数,删除P99纳秒,删除挂起数,拒绝重试,成功,缺失,墓碑,窗口字节,预装日志跨度,业务后日志跨度,业务后驻留页字节,应用写入字节,预装累计读字节,预装累计写字节,业务后累计读字节,业务后累计写字节,持久化累计读字节,持久化累计写字节,恢复读字节,恢复写字节,写放大含预装检查点,预装RSS字节,业务后RSS字节,检查点后RSS字节,恢复后RSS字节,检查点纳秒,恢复纳秒,输入标识
变长字节,均匀,4,纯内存,3,8241995736820088833,2048,16384,367695.368,1875,31667,81708,4096,95542,0,4096,83625,0,4096,84917,0,4096,51042,0,368,13312,3072,0,67108864,713940,2383612,2392064,1683456,0,0,0,0,2397320,4851240,4851196,2397320,2.881715,73056256,73383936,73400320,72351744,694560417,508894917,bytes-uniform-t4
变长字节,均匀,4,超内存,1,8241995736820088833,2048,16384,1463.211,946875,20779791,22184959,4096,12902458,3980,4096,1421125,99,4096,21293250,4096,4096,28819625,3277,434,13312,3072,0,65536,709172,3621948,32768,1683456,0,656800,186613300,3612400,190258540,7350728,7350684,3645240,4.366451,73564160,73498624,73498624,73498624,951665541,2492787875,bytes-uniform-t4
变长字节,均匀,4,超内存,2,8241995736820088833,2048,16384,1005.636,1081041,21037958,22050916,4096,21602500,3988,4096,1226958,65,4096,22702042,4096,4096,22353250,3037,4949,13312,3072,0,65536,707924,3627068,32768,1683456,0,656800,182705340,3612400,186350580,7350728,7350684,3645240,4.366451,73252864,73220096,73220096,72597504,768933708,648005666,bytes-uniform-t4
变长字节,均匀,4,超内存,3,8241995736820088833,2048,16384,862.450,907708,21319042,22657167,4096,22568917,3966,4096,1223709,52,4096,30749667,4096,4096,22276000,2929,43411,13312,3072,0,65536,711148,3629372,32768,1683456,0,656800,180554320,3612400,184199560,7350728,7350684,3645240,4.366451,73203712,73138176,73138176,71548928,723974750,757631458,bytes-uniform-t4
变长字节,每线程热点,1,纯内存,1,8241995736820088833,2048,16384,567058.589,709,4209,11166,4096,1458,0,4096,2709,0,4096,19750,0,4096,875,0,0,12289,4095,0,67108864,715108,11231884,11239424,1675272,0,0,0,0,11264120,22610688,22610644,11264120,13.496727,88031232,102875136,102875136,93470720,2287727958,1622231208,bytes-hot-t1
变长字节,每线程热点,1,纯内存,2,8241995736820088833,2048,16384,876872.660,666,2250,4458,4096,584,0,4096,792,0,4096,8250,0,4096,1834,0,0,12289,4095,0,67108864,715108,11231884,11239424,1675272,0,0,0,0,11264120,22610688,22610644,11264120,13.496727,101646336,101629952,101629952,100581376,2198571625,1656893916,bytes-hot-t1
变长字节,每线程热点,1,纯内存,3,8241995736820088833,2048,16384,705274.627,708,2708,4750,4096,833,0,4096,4458,0,4096,10167,0,4096,958,0,0,12289,4095,0,67108864,715108,11231884,11239424,1675272,0,0,0,0,11264120,22610688,22610644,11264120,13.496727,107053056,107053056,107053056,106004480,4194596375,2801462875,bytes-hot-t1
变长字节,每线程热点,1,超内存,1,8241995736820088833,2048,16384,1964.688,709,926417,20278125,4096,21086167,4096,4096,1583,0,4096,829500,640,4096,625,0,0,12289,4095,0,65536,715108,11231884,65536,1675272,0,656800,67256320,11198440,78520440,22610688,22610644,11264120,13.496727,107216896,107200512,107200512,107200512,2274976708,2145366666,bytes-hot-t1
变长字节,每线程热点,1,超内存,2,8241995736820088833,2048,16384,1914.757,792,1118208,20671542,4096,20922917,4096,4096,3125,0,4096,406125,640,4096,750,0,0,12289,4095,0,65536,715108,11231884,65536,1675272,0,656800,67256320,11198440,78520440,22610688,22610644,11264120,13.496727,107659264,107642880,107642880,107642880,1756004875,2000068500,bytes-hot-t1
变长字节,每线程热点,1,超内存,3,8241995736820088833,2048,16384,4691.339,1291,751209,1257708,4096,4104750,4096,4096,2166,0,4096,564833,640,4096,2292,0,0,12289,4095,0,65536,715108,11231884,65536,1675272,0,656800,67256320,11198440,78520440,22610688,22610644,11264120,13.496727,110149632,110133248,110133248,109543424,1864061959,1558771500,bytes-hot-t1
变长字节,每线程热点,4,纯内存,1,8241995736820088833,2048,16384,469239.898,1000,28625,127500,4096,140375,0,4096,66125,0,4096,223417,0,4096,34458,0,0,12292,4092,0,67108864,711148,3619004,3620864,1675296,0,0,0,0,3628820,7317840,7317796,3628820,4.368088,110657536,110592000,110592000,110592000,811877625,665695333,bytes-hot-t4
变长字节,每线程热点,4,纯内存,2,8241995736820088833,2048,16384,469492.582,2083,34584,64500,4096,57583,0,4096,45083,0,4096,89333,0,4096,50916,0,0,12292,4092,0,67108864,711668,3620396,3620864,1675296,0,0,0,0,3628820,7317840,7317796,3628820,4.368088,110198784,110133248,110133248,110133248,689624209,447373333,bytes-hot-t4
变长字节,每线程热点,4,纯内存,3,8241995736820088833,2048,16384,796756.369,1500,19500,41417,4096,27250,0,4096,31709,0,4096,58084,0,4096,37750,0,0,12292,4092,0,67108864,713620,3622244,3637248,1675296,0,0,0,0,3645240,7350728,7350684,3645240,4.387719,110198784,110133248,110133248,110133248,714939625,498184459,bytes-hot-t4
变长字节,每线程热点,4,超内存,1,8241995736820088833,2048,16384,4420.308,1375,4042917,14856709,4096,21086958,4096,4096,11291,0,4096,4504667,283,4096,2333,0,0,12292,4092,0,65536,709172,3615068,65536,1675296,0,656800,67256320,3563140,70885140,7317840,7317796,3628820,4.368088,110952448,111034368,111034368,111034368,798799958,492600458,bytes-hot-t4
变长字节,每线程热点,4,超内存,2,8241995736820088833,2048,16384,4653.993,708,3706958,14996750,4096,20924459,4096,4096,4709,2,4096,4288167,360,4096,875,0,0,12292,4092,0,65536,709172,3609820,65536,1675296,0,656800,67486200,3563140,71115020,7317840,7317796,3628820,4.368088,113573888,113098752,113098752,113098752,545003833,513665875,bytes-hot-t4
变长字节,每线程热点,4,超内存,3,8241995736820088833,2048,16384,4202.416,708,4192375,17515625,4096,20903042,4096,4096,2583,4,4096,1803959,307,4096,1375,0,0,12292,4092,0,65536,708908,3612444,65536,1675296,0,656800,67387680,3563140,71016500,7317840,7317796,3628820,4.368088,113754112,113688576,113688576,113688576,570794833,513476333,bytes-hot-t4
